A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8
-0.063930976,-0.076592137,-0.009991509,-0.001662011,-0.008005856,0.008239562,-0.009211405,0.003660412,-0.685895226,-0.0060136,-0.049666002,-0.022755672,0.004981389,-0.006543873,0.000192634,-0.000625245,1.153444674,0.021008744,0.055303068,0.008828859,0.007086734,0.000521677,0.001028816,0.001834737,-0.190274264,0.032609502,-0.058044562,0.033025011,-0.026954323,0.015373281,-0.007470104,0.003120278
-0.011728821,-0.067591706,-0.011369865,0.011548498,-0.016372837,0.011807549,-0.008991787,0.000125911,-0.657823563,-0.006810065,-0.053922175,-0.030352763,0.000877012,-0.002599254,-0.006708015,0.004226795,1.20994004,0.01866638,0.083308936,-0.003183756,0.026492063,-0.008652504,0.009552592,-0.000657753,-0.102033094,0.033385227,-0.043262496,0.02958351,-0.018159993,0.010271866,-0.001813756,0.002915868
-0.061104333,-0.06505256,-0.019067635,-0.006709954,-0.013010019,0.006790328,-0.004871201,0.003661452,-0.680537748,-0.004969548,-0.052092964,-0.023171953,-0.001546204,-0.004203508,0.004443451,0.000127023,1.168750039,0.006784881,0.058283913,0.000989185,0.003239283,-0.001128416,-0.001006036,0.001825571,-0.206364615,0.025081216,-0.053956354,0.027777916,-0.019115602,0.018477586,-0.003521639,0.009592357
-0.095674616,-0.06916421,-0.029471025,-0.013611892,-0.007067049,0.000461965,-0.001989307,0.005160439,-0.762667989,0.00985673,-0.052720631,-0.020823602,0.007653175,-0.007302951,0.004225225,-0.002739414,1.150876056,0.015610657,0.02666475,0.012927642,-0.010233105,0.009270205,-0.002444064,0.00856224,-0.274042076,0.030028169,-0.054751221,0.034216913,-0.011048457,0.022139377,0.002616813,0.007608568
-0.043973623,-0.071005896,-0.001312088,-0.00082063,-0.009575177,0.009256689,-0.006378694,0.003500195,-0.697971683,-0.019434183,-0.051245766,-0.025968692,-0.002065551,0.000391985,-0.004523281,0.003975763,1.19308163,0.00712701,0.073078557,-0.006455881,0.017866631,-0.008715469,0.005334694,-0.001060348,-0.096048106,0.031839286,-0.034426945,0.032572161,-0.015410387,0.016973016,-0.00224273,0.007264648
-0.022613364,-0.024433595,-0.002134939,-0.001242578,-0.00751371,0.004227039,-0.001176437,0.001067856,-0.699924018,0.017306062,-0.033617222,-0.029166463,-0.004695833,-0.006425769,-0.006500158,-0.001111681,1.14729145,0.020384083,0.076538225,0.002321003,0.023829308,-0.008101096,0.010511316,-0.005165319,-0.064491312,0.016974811,-0.024349836,0.014323676,-0.01173756,0.006069322,-0.00386848,0.00219235
-0.023566516,-0.037248471,0.014967579,0.013883031,0.000984933,0.002469412,-0.011173175,0.005616688,-0.688292105,-0.010012886,-0.038539694,-0.023644177,-0.006407826,-0.00788412,-0.003931124,0.002568978,1.188884285,0.009434414,0.08326342,-0.002330086,0.02392217,-0.010022587,0.009259927,-0.006492933,-0.05949004,0.021822075,-0.027703213,0.016153416,-0.021796473,0.006200512,-0.010584201,0.001765679
-0.022557488,-0.031702983,0.01467394,0.001489357,-0.007352203,0.008267004,-0.010232577,0.004224386,-0.659005787,-0.010289197,-0.055160378,-0.025204853,-0.006289388,-0.002787307,-0.003624742,0.001851745,1.176795314,0.008629615,0.079666737,-0.005147468,0.019225338,-0.01078644,0.00676583,-0.006094508,-0.069448662,0.01815024,-0.032591013,0.017731585,-0.020469127,0.008505979,-0.00718625,0.001761924
-0.032876864,-0.020934776,0.009008112,-0.012478278,-0.002734039,0.005667129,-0.004472535,0.002451257,-0.673621002,-0.031919244,-0.051055076,-0.020610176,-0.003597868,-0.006184274,-0.006821371,0.003233389,1.182211655,-0.000755299,0.079319901,-0.011684191,0.018824574,-0.013269176,0.005589281,-0.008223866,-0.062089008,0.010602216,-0.023425107,0.015166155,-0.013982974,0.010036294,-0.0062709,0.004979631
-0.114033954,-0.06847934,-0.018055639,-0.006754128,-0.015372946,0.006629576,-0.006801663,0.003932791,-0.7605038,0.034846575,-0.046293323,-0.030402617,0.008099167,-0.015085462,0.003863357,-0.00267774,1.128206402,0.045900881,0.027334426,0.024687328,-0.00565294,0.001301326,0.00132885,-0.003855261,-0.243558511,0.037061818,-0.06160983,0.032522317,-0.02218943,0.015339106,0.000320707,0.001557079
