A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8
0.077407015,-0.003391648,0.014364287,-0.000198814,0.002229827,0.000773123,0.000360464,-0.000696866,-0.831301946,-0.006182024,-0.052826404,-0.001749569,-0.004905134,0.000448709,0.002058672,0.000601894,1.105364619,-0.005335938,0.036197874,-0.006238274,-0.004166829,-0.004809405,-0.00329353,-0.002882176,0.093579697,0.001469795,0.007172447,0.000905825,-0.003851024,-0.000442474,-0.004730345,-0.000652718
0.038071895,-0.002322552,0.005539544,0.001744385,0.002672802,0.000376169,0.000211298,0.00060174,-0.814623562,0.007271306,-0.044979589,-0.006867298,-0.007302202,-0.000307281,-0.000628652,0.00076504,1.11453127,0.002657688,0.049217816,-0.00080723,0.004239871,-0.003018823,-0.000619729,-0.001932894,0.049147161,0.000698076,0.006075464,7.53E-05,4.49E-05,-0.001066054,-0.001175179,-0.001278043
0.079432511,0.005393044,0.008847949,0.001507976,0.004769302,0.00161842,-0.003828706,-0.002048113,-0.880440897,0.004082296,-0.04765447,-0.006865429,-0.002694418,-0.00084931,0.00227895,0.002007419,1.112021753,-0.000850528,0.027300013,-0.004126069,-0.007486333,-0.005451552,-0.004597655,-0.002123519,0.09378932,-0.003613318,0.007406437,-0.004578249,-0.003869918,-0.005847113,-0.003348593,-0.004462058
0.037839642,0.008241093,0.003773687,0.000981125,0.000816957,-9.79E-05,-0.000696281,-0.001198112,-0.83067225,0.005184761,-0.055193023,-0.007567059,-0.004908053,0.000820926,0.002687672,0.00215871,1.116338406,-0.001075478,0.039209415,-0.00394017,-0.004073762,-0.005137827,-0.004127731,-0.00251005,0.009817897,-0.004495556,-0.005381205,-0.004776206,-0.005351156,-0.003754665,-0.003945454,-0.002067067
0.023018005,-0.003934001,0.00698454,-0.001254454,-0.001732306,-0.001522716,0.002618245,0.00061984,-0.857969683,-0.004395956,-0.043296032,-0.002150458,-0.008397228,0.002271383,0.002044485,0.002234953,1.091884903,-0.005196694,0.032144849,-0.005942814,-0.006632921,-0.003653348,-0.007431157,-0.000617596,0.053207724,0.002567924,0.008166675,0.00276307,0.002507602,0.002822089,-1.68E-05,0.002148878
0.026250485,-0.000701206,0.00531202,-0.001988015,0.001241277,0.003722961,0.000955634,-0.000515503,-0.802280575,0.00786287,-0.050458713,-0.010757855,-0.008563815,0.002505194,0.001715127,0.002245548,1.106149904,0.001638416,0.046824309,-0.003034845,0.000632629,-0.004384633,-0.00221369,-0.000844157,0.040776897,-0.000305925,0.005307007,0.000835667,0.000439973,-0.001268012,-0.001038098,-0.002261184
0.073660757,-0.004282998,0.007727496,7.44E-05,0.004766026,-0.000330621,0.001933791,-0.000136882,-0.805459671,0.001984829,-0.041132244,-0.006372906,-0.005970555,0.000238771,0.000329993,0.001327705,1.082713753,-0.001458653,0.041765556,-0.004823948,0.00035285,-0.005621737,-0.002904913,-0.003465563,0.118038402,0.001324199,0.020361243,0.001273397,0.005813394,-0.000315249,0.000112978,-0.001082347
0.012453507,0.00305656,-0.001390459,-0.003612858,0.002748523,-0.000636566,0.000619088,0.002633032,-0.786189318,-0.013748083,-0.055008385,-0.002594965,-0.009146059,0.001118823,0.002023155,0.00123092,1.104040208,-0.013443368,0.043387585,-0.014141534,-0.004450775,-0.010660113,-0.006680914,-0.007120639,0.016090165,-0.001980933,0.003201746,-0.00075185,-0.000329263,0.000451751,-0.002079094,-0.001259675
0.024758806,0.006466956,-0.000488559,0.00323843,0.001441729,0.000181657,0.000640873,-0.000557405,-0.824103128,-0.009346163,-0.045390565,-0.002070513,-0.009207376,0.002181476,0.001455362,0.001944658,1.101026868,-0.010809228,0.041177865,-0.011052398,-0.002620368,-0.007425208,-0.005509575,-0.003782011,-0.008792139,-0.003466125,-0.007616624,-0.00545933,-0.005250133,-0.004795409,-0.004457477,-0.002908151
0.054263529,-0.008740663,0.007594457,6.02E-07,-0.000530641,0.001356116,-0.000231108,-0.002088059,-0.858446502,-0.009556934,-0.044786701,-0.003948377,-0.004693946,0.001089034,0.003348016,0.001996158,1.101185689,-0.013026806,0.02966849,-0.014330273,-0.007506829,-0.010961673,-0.006105913,-0.005994901,0.090440624,0.003820135,0.012899361,0.002057693,0.003021811,-0.001646199,0.000613083,-0.002156867
0.04845873,-0.014096916,0.013326144,0.003332137,0.002039971,0.000845108,-0.000503096,-0.00256897,-0.84366788,-0.008407682,-0.049659869,-0.003407238,-0.004058274,0.000649245,0.002247032,0.000807,1.111368178,-0.011070196,0.032953284,-0.012571754,-0.006632681,-0.010002515,-0.005786271,-0.006427352,0.09806321,0.005805181,0.01338457,0.002606706,-0.00017034,-0.001759021,-0.002379159,-0.001545059
