Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?
2572_TRI8005_C_R1_2of2_Tdur_1x1_d_c,2572,Nikon,1x,1,TRI8005,C,R1,,2of2,External,Tdur,d,c
2573_TRI8005_C_R1_2of2_Tdur_1x1_l_c,2573,Nikon,1x,1,TRI8005,C,R1,,2of2,External,Tdur,l,c
2575_TRI8005_C_R2_2of3_Tdur_1x1_d_c,2575,Nikon,1x,1,TRI8005,C,R2,,2of3,Internal,Tdur,d,c
2576_TRI8005_C_R2_2of3_Tdur_1x1_l_c,2576,Nikon,1x,1,TRI8005,C,R2,,2of3,Internal,Tdur,l,c
2578_TRI8005_C_R8_1of3_Tdur_1x1_d_c,2578,Nikon,1x,1,TRI8005,C,R8,,1of3,External,Tdur,d,c
2579_TRI8005_C_R8_1of3_Tdur_1x1_l_c,2579,Nikon,1x,1,TRI8005,C,R8,,1of3,External,Tdur,l,c
2581_TRI8005_C_R8_2of3_Tdur_1x1_d_c,2581,Nikon,1x,1,TRI8005,C,R8,,2of3,Internal,Tdur,d,c
2582_TRI8005_C_R8_2of3_Tdur_1x1_l_c,2582,Nikon,1x,1,TRI8005,C,R8,,2of3,Internal,Tdur,l,c
2584_TRI8005_C_R8_3of3_Tdur_1x1_d_c,2584,Nikon,1x,1,TRI8005,C,R8,,3of3,External,Tdur,d,c
2585_TRI8005_C_R8_3of3_Tdur_1x1_l_c,2585,Nikon,1x,1,TRI8005,C,R8,,3of3,External,Tdur,l,c
2587_TRI8005_C_R15_1of2_Tdur_1x1_d_c,2587,Nikon,1x,1,TRI8005,C,R15,,1of2,External,Tdur,d,c
2588_TRI8005_C_R15_1of2_Tdur_1x1_l_c,2588,Nikon,1x,1,TRI8005,C,R15,,1of2,External,Tdur,l,c
2590_TRI8005_C_R15_2of2_Tdur_1x1_d_c,2590,Nikon,1x,1,TRI8005,C,R15,,2of2,External,Tdur,d,c
2591_TRI8005_C_R15_2of2_Tdur_1x1_l_c,2591,Nikon,1x,1,TRI8005,C,R15,,2of2,External,Tdur,l,c
2593_TRI8005_C_R16_1of1_Tdur_1x1_d_c,2593,Nikon,1x,1,TRI8005,C,R16,,1of1,Solo,Tdur,d,c
2594_TRI8005_C_R16_1of1_Tdur_1x1_l_c,2594,Nikon,1x,1,TRI8005,C,R16,,1of1,Solo,Tdur,l,c
2596_W6537_A_R1_1of3_Taes_1x1_d_c,2596,Nikon,1x,1,W6537,A,R1,Base,1of3,External,Taes,d,c
2597_W6537_A_R1_1of3_Taes_1x1_l_c,2597,Nikon,1x,1,W6537,A,R1,Base,1of3,External,Taes,l,c
2599_W6537_A_R1_1of3_Taes_1x1_d_c,2599,Nikon,1x,1,W6537,A,R1,Base,2of3,Internal,Taes,d,c
2600_W6537_A_R1_2of3_Taes_1x1_l_c,2600,Nikon,1x,1,W6537,A,R1,Base,2of3,Internal,Taes,l,c
2602_W6537_A_R1_3of3_Taes_1x1_d_c,2602,Nikon,1x,1,W6537,A,R1,Base,3of3,External,Taes,d,c
2603_W6537_A_R1_3of3_Taes_1x1_l_c,2603,Nikon,1x,1,W6537,A,R1,Base,3of3,External,Taes,l,c
2605_W6537_A_R9_3of5_Taes_1x1_d_c,2605,Nikon,1x,1,W6537,A,R9,Mid,3of5,Internal,Taes,d,c
2606_W6537_A_R9_3of5_Taes_1x1_l_c,2606,Nikon,1x,1,W6537,A,R9,Mid,3of5,Internal,Taes,l,c
2608_W6537_A_R9_4of5_Taes_1x1_d_c,2608,Nikon,1x,1,W6537,A,R9,Mid,4of5,Internal,Taes,d,c
2609_W6537_A_R9_4of5_Taes_1x1_l_c,2609,Nikon,1x,1,W6537,A,R9,Mid,4of5,Internal,Taes,l,c
2611_W6537_A_R9_5of5_Taes_1x1_d_c,2611,Nikon,1x,1,W6537,A,R9,Mid,5of5,External,Taes,d,c
2612_W6537_A_R9_5of5_Taes_1x1_l_c,2612,Nikon,1x,1,W6537,A,R9,Mid,5of5,External,Taes,l,c
2614_W6537_A_R16_2of2_Taes_1x1_d_c,2614,Nikon,1x,1,W6537,A,R16,Top,2of2,External,Taes,d,c
2615_W6537_A_R16_2of2_Taes_1x1_l_c,2615,Nikon,1x,1,W6537,A,R16,Top,2of2,External,Taes,l,c
2617_W6537_A_R17_1of1_Taes_1x1_d_c,2617,Nikon,1x,1,W6537,A,R17,Top,1of1,Solo,Taes,d,c
2618_W6537_A_R17_1of1_Taes_1x1_l_c,2618,Nikon,1x,1,W6537,A,R17,Top,1of1,Solo,Taes,l,c
2620_W6537_A_R18_1of1_Taes_1x1_d_c,2620,Nikon,1x,1,W6537,A,R18,Top,1of1,Solo,Taes,d,c
2621_W6537_A_R18_1of1_Taes_1x1_l_c,2621,Nikon,1x,1,W6537,A,R18,Top,1of1,Solo,Taes,l,c
2623_W6537_B_R1_1of1_Taes_1x1_d_c,2623,Nikon,1x,1,W6537,B,R1,Base,1of1,Solo,Taes,d,c
2624_W6537_B_R1_1of1_Taes_1x1_l_c,2624,Nikon,1x,1,W6537,B,R1,Base,1of1,Solo,Taes,l,c
2626_W6537_B_R2_2of3_Taes_1x1_d_c,2626,Nikon,1x,1,W6537,B,R2,Base,2of3,Internal,Taes,d,c
2627_W6537_B_R2_2of3_Taes_1x1_l_c,2627,Nikon,1x,1,W6537,B,R2,Base,2of3,Internal,Taes,l,c
2629_W6537_B_R2_3of3_Taes_1x1_d_c,2629,Nikon,1x,1,W6537,B,R2,Base,3of3,External,Taes,d,c
2630_W6537_B_R2_3of3_Taes_1x1_l_c,2630,Nikon,1x,1,W6537,B,R2,Base,3of3,External,Taes,l,c
2632_W6537_B_R11_2of4_Taes_1x1_d_c,2632,Nikon,1x,1,W6537,B,R11,Mid,2of4,Internal,Taes,d,c
2633_W6537_B_R11_2of4_Taes_1x1_l_c,2633,Nikon,1x,1,W6537,B,R11,Mid,2of4,Internal,Taes,l,c
2635_W6537_B_R11_3of4_Taes_1x1_d_c,2635,Nikon,1x,1,W6537,B,R11,Mid,3of4,Internal,Taes,d,c
2636_W6537_B_R11_3of4_Taes_1x1_l_c,2636,Nikon,1x,1,W6537,B,R11,Mid,3of4,Internal,Taes,l,c
2638_W6537_B_R11_4of4_Taes_1x1_d_c,2638,Nikon,1x,1,W6537,B,R11,Mid,4of4,External,Taes,d,c
2639_W6537_B_R11_4of4_Taes_1x1_l_c,2639,Nikon,1x,1,W6537,B,R11,Mid,4of4,External,Taes,l,c
2641_W6537_B_R16_1of1_Taes_1x1_d_c,2641,Nikon,1x,1,W6537,B,R16,Top,1of1,Solo,Taes,d,c
2642_W6537_B_R16_1of1_Taes_1x1_l_c,2642,Nikon,1x,1,W6537,B,R16,Top,1of1,Solo,Taes,l,c
2644_W6537_B_R17_1of1_Taes_1x1_d_c,2644,Nikon,1x,1,W6537,B,R17,Top,1of1,Solo,Taes,d,c
2645_W6537_B_R17_1of1_Taes_1x1_l_c,2645,Nikon,1x,1,W6537,B,R17,Top,1of1,Solo,Taes,l,c
2647_W6537_B_R18_1of1_Taes_1x1_d_c,2647,Nikon,1x,1,W6537,B,R18,Top,1of1,Solo,Taes,d,c
2648_W6537_B_R18_1of1_Taes_1x1_l_c,2648,Nikon,1x,1,W6537,B,R18,Top,1of1,Solo,Taes,l,c
2650_W6537_C_R1_1of3_Taes_1x1_d_c,2650,Nikon,1x,1,W6537,C,R1,Base,1of3,External,Taes,d,c
2651_W6537_C_R1_1of3_Taes_1x1_l_c,2651,Nikon,1x,1,W6537,C,R1,Base,1of3,External,Taes,l,c
2653_W6537_C_R1_2of3_Taes_1x1_d_c,2653,Nikon,1x,1,W6537,C,R1,Base,2of3,Internal,Taes,d,c
2654_W6537_C_R1_2of3_Taes_1x1_l_c,2654,Nikon,1x,1,W6537,C,R1,Base,2of3,Internal,Taes,l,c
2656_W6537_C_R1_3of3_Taes_1x1_d_c,2656,Nikon,1x,1,W6537,C,R1,Base,3of3,External,Taes,d,c
2657_W6537_C_R1_3of3_Taes_1x1_l_c,2657,Nikon,1x,1,W6537,C,R1,Base,3of3,External,Taes,l,c
2659_W6537_C_R10_1of4_Taes_1x1_d_c,2659,Nikon,1x,1,W6537,C,R10,Mid,1of4,External,Taes,d,c
2660_W6537_C_R10_1of4_Taes_1x1_l_c,2660,Nikon,1x,1,W6537,C,R10,Mid,1of4,External,Taes,l,c
2662_W6537_C_R10_2of4_Taes_1x1_d_c,2662,Nikon,1x,1,W6537,C,R10,Mid,2of4,External,Taes,d,c
2663_W6537_C_R10_2of4_Taes_1x1_l_c,2663,Nikon,1x,1,W6537,C,R10,Mid,2of4,External,Taes,l,c
2665_W6537_C_R10_3of4_Taes_1x1_d_c,2665,Nikon,1x,1,W6537,C,R10,Mid,3of4,Internal,Taes,d,c
2666_W6537_C_R10_3of4_Taes_1x1_l_c,2666,Nikon,1x,1,W6537,C,R10,Mid,3of4,Internal,Taes,l,c
2668_W6537_C_R17_2of2_Taes_1x1_d_c,2668,Nikon,1x,1,W6537,C,R17,Top,2of2,External,Taes,d,c
2669_W6537_C_R17_2of2_Taes_1x1_l_c,2669,Nikon,1x,1,W6537,C,R17,Top,2of2,External,Taes,l,c
2671_W6537_C_R18_1of2_Taes_1x1_d_c,2671,Nikon,1x,1,W6537,C,R18,Top,1of2,External,Taes,d,c
2672_W6537_C_R18_1of2_Taes_1x1_l_c,2672,Nikon,1x,1,W6537,C,R18,Top,1of2,External,Taes,l,c
2674_W6537_C_R18_2of2_Taes_1x1_d_c,2674,Nikon,1x,1,W6537,C,R18,Top,2of2,External,Taes,d,c
2675_W6537_C_R18_2of2_Taes_1x1_l_c,2675,Nikon,1x,1,W6537,C,R18,Top,2of2,External,Taes,l,c
2677_W1022_A_R1_1of4_Tturg_1x1_d_c,2677,Nikon,1x,1,W1022,A,R1,Base,1of4,External,Tturg,d,c
2678_W1022_A_R1_1of4_Tturg_1x1_l_c,2678,Nikon,1x,1,W1022,A,R1,Base,1of4,External,Tturg,l,c
2680_W1022_A_R1_2of4_Tturg_1x1_d_c,2680,Nikon,1x,1,W1022,A,R1,Base,2of4,Internal,Tturg,d,c
2681_W1022_A_R1_2of4_Tturg_1x1_l_c,2681,Nikon,1x,1,W1022,A,R1,Base,2of4,Internal,Tturg,l,c
2683_W1022_A_R1_3of4_Tturg_1x1_d_c,2683,Nikon,1x,1,W1022,A,R1,Base,3of4,Internal,Tturg,d,c
2684_W1022_A_R1_3of4_Tturg_1x1_l_c,2684,Nikon,1x,1,W1022,A,R1,Base,3of4,Internal,Tturg,l,c
2686_W1022_A_R11_1of4_Tturg_1x1_d_c,2686,Nikon,1x,1,W1022,A,R11,Mid,1of4,External,Tturg,d,c
2687_W1022_A_R11_1of4_Tturg_1x1_l_c,2687,Nikon,1x,1,W1022,A,R11,Mid,1of4,External,Tturg,l,c
2689_W1022_A_R11_2of4_Tturg_1x1_d_c,2689,Nikon,1x,1,W1022,A,R11,Mid,2of4,Internal,Tturg,d,c
2690_W1022_A_R11_2of4_Tturg_1x1_l_c,2690,Nikon,1x,1,W1022,A,R11,Mid,2of4,Internal,Tturg,l,c
2692_W1022_A_R11_3of4_Tturg_1x1_d_c,2692,Nikon,1x,1,W1022,A,R11,Mid,3of4,Internal,Tturg,d,c
2693_W1022_A_R11_3of4_Tturg_1x1_l_c,2693,Nikon,1x,1,W1022,A,R11,Mid,3of4,Internal,Tturg,l,c
2695_W1022_A_R18_3of3_Tturg_1x1_d_c,2695,Nikon,1x,1,W1022,A,R18,Top,3of3,External,Tturg,d,c
2696_W1022_A_R18_3of3_Tturg_1x1_l_c,2696,Nikon,1x,1,W1022,A,R18,Top,3of3,External,Tturg,l,c
2698_W1022_A_R19_1of2_Tturg_1x1_d_c,2698,Nikon,1x,1,W1022,A,R19,Top,1of2,External,Tturg,d,c
2699_W1022_A_R19_1of2_Tturg_1x1_l_c,2699,Nikon,1x,1,W1022,A,R19,Top,1of2,External,Tturg,l,c
2701_W1022_A_R19_2of2_Tturg_1x1_d_c,2701,Nikon,1x,1,W1022,A,R19,Top,2of2,External,Tturg,d,c
2702_W1022_A_R19_2of2_Tturg_1x1_l_c,2702,Nikon,1x,1,W1022,A,R19,Top,2of2,External,Tturg,l,c
2704_W1022_B_R1_2of4_Tturg_1x1_d_c,2704,Nikon,1x,1,W1022,B,R1,Base,2of4,Internal,Tturg,d,c
2705_W1022_B_R1_2of4_Tturg_1x1_l_c,2705,Nikon,1x,1,W1022,B,R1,Base,2of4,Internal,Tturg,l,c
2707_W1022_B_R1_3of4_Tturg_1x1_d_c,2707,Nikon,1x,1,W1022,B,R1,Base,3of4,Internal,Tturg,d,c
2708_W1022_B_R1_3of4_Tturg_1x1_l_c,2708,Nikon,1x,1,W1022,B,R1,Base,3of4,Internal,Tturg,l,c
2710_W1022_B_R1_4of4_Tturg_1x1_d_c,2710,Nikon,1x,1,W1022,B,R1,Base,4of4,External,Tturg,d,c
2711_W1022_B_R1_4of4_Tturg_1x1_l_c,2711,Nikon,1x,1,W1022,B,R1,Base,4of4,External,Tturg,l,c
2713_W1022_B_R12_1of3_Tturg_1x1_d_c,2713,Nikon,1x,1,W1022,B,R12,Mid,1of3,External,Tturg,d,c
2714_W1022_B_R12_1of3_Tturg_1x1_l_c,2714,Nikon,1x,1,W1022,B,R12,Mid,1of3,External,Tturg,l,c
2716_W1022_B_R12_2of3_Tturg_1x1_d_c,2716,Nikon,1x,1,W1022,B,R12,Mid,2of3,Internal,Tturg,d,c
2717_W1022_B_R12_2of3_Tturg_1x1_l_c,2717,Nikon,1x,1,W1022,B,R12,Mid,2of3,Internal,Tturg,l,c
2719_W1022_B_R12_3of3_Tturg_1x1_d_c,2719,Nikon,1x,1,W1022,B,R12,Mid,3of3,External,Tturg,d,c
2720_W1022_B_R12_3of3_Tturg_1x1_l_c,2720,Nikon,1x,1,W1022,B,R12,Mid,3of3,External,Tturg,l,c
2722_W1022_B_R23_1of2_Tturg_1x1_d_c,2722,Nikon,1x,1,W1022,B,R23,Top,1of2,External,Tturg,d,c
2723_W1022_B_R23_1of2_Tturg_1x1_l_c,2723,Nikon,1x,1,W1022,B,R23,Top,1of2,External,Tturg,l,c
2725_W1022_B_R24_1of2_Tturg_1x1_d_c,2725,Nikon,1x,1,W1022,B,R24,Top,1of2,External,Tturg,d,c
2726_W1022_B_R24_1of2_Tturg_1x1_l_c,2726,Nikon,1x,1,W1022,B,R24,Top,1of2,External,Tturg,l,c
2728_W1022_B_R24_2of2_Tturg_1x1_d_c,2728,Nikon,1x,1,W1022,B,R24,Top,2of2,External,Tturg,d,c
2729_W1022_B_R24_2of2_Tturg_1x1_l_c,2729,Nikon,1x,1,W1022,B,R24,Top,2of2,External,Tturg,l,c
2731_W1022_C_R1_2of3_Tturg_1x1_d_c,2731,Nikon,1x,1,W1022,C,R1,Base,2of3,Internal,Tturg,d,c
2732_W1022_C_R1_2of3_Tturg_1x1_l_c,2732,Nikon,1x,1,W1022,C,R1,Base,2of3,Internal,Tturg,l,c
2734_W1022_C_R1_3of3_Tturg_1x1_d_c,2734,Nikon,1x,1,W1022,C,R1,Base,3of3,External,Tturg,d,c
2735_W1022_C_R1_3of3_Tturg_1x1_l_c,2735,Nikon,1x,1,W1022,C,R1,Base,3of3,External,Tturg,l,c
2737_W1022_C_R2_1of4_Tturg_1x1_d_c,2737,Nikon,1x,1,W1022,C,R2,Base,1of4,External,Tturg,d,c
2738_W1022_C_R2_1of4_Tturg_1x1_l_c,2738,Nikon,1x,1,W1022,C,R2,Base,1of4,External,Tturg,l,c
2740_W1022_C_R12_3of5_Tturg_1x1_d_c,2740,Nikon,1x,1,W1022,C,R12,Mid,3of5,Internal,Tturg,d,c
2741_W1022_C_R12_3of5_Tturg_1x1_l_c,2741,Nikon,1x,1,W1022,C,R12,Mid,3of5,Internal,Tturg,l,c
2743_W1022_C_R12_4of5_Tturg_1x1_d_c,2743,Nikon,1x,1,W1022,C,R12,Mid,4of5,Internal,Tturg,d,c
2744_W1022_C_R12_4of5_Tturg_1x1_l_c,2744,Nikon,1x,1,W1022,C,R12,Mid,4of5,Internal,Tturg,l,c
2746_W1022_C_R12_5of5_Tturg_1x1_d_c,2746,Nikon,1x,1,W1022,C,R12,Mid,5of5,External,Tturg,d,c
2747_W1022_C_R12_5of5_Tturg_1x1_l_c,2747,Nikon,1x,1,W1022,C,R12,Mid,5of5,External,Tturg,l,c
2749_W1022_C_R20_3of3_Tturg_1x1_d_c,2749,Nikon,1x,1,W1022,C,R20,Top,3of3,External,Tturg,d,c
2750_W1022_C_R20_3of3_Tturg_1x1_l_c,2750,Nikon,1x,1,W1022,C,R20,Top,3of3,External,Tturg,l,c
2752_W1022_C_R21_1of1_Tturg_1x1_d_c,2752,Nikon,1x,1,W1022,C,R21,Top,1of1,Solo,Tturg,d,c
2753_W1022_C_R21_1of1_Tturg_1x1_l_c,2753,Nikon,1x,1,W1022,C,R21,Top,1of1,Solo,Tturg,l,c
2755_W1022_C_R22_1of1_Tturg_1x1_d_c,2755,Nikon,1x,1,W1022,C,R22,Top,1of1,Solo,Tturg,d,c
2756_W1022_C_R22_1of1_Tturg_1x1_l_c,2756,Nikon,1x,1,W1022,C,R22,Top,1of1,Solo,Tturg,l,c
3136_PI362637_A_R1_2of2_Tdur_1x1_d_c,3136,Nikon,1x,1,PI362637,A,R1,Base,2of2,External,Tdur,d,c
3137_PI362637_A_R1_2of2_Tdur_1x1_l_c,3137,Nikon,1x,1,PI362637,A,R1,Base,2of2,External,Tdur,l,c
3139_PI362637_A_R2_1of3_Tdur_1x1_d_c,3139,Nikon,1x,1,PI362637,A,R2,Base,1of3,External,Tdur,d,c
3140_PI362637_A_R2_1of3_Tdur_1x1_l_c,3140,Nikon,1x,1,PI362637,A,R2,Base,1of3,External,Tdur,l,c
3142_PI362637_A_R2_2of3_Tdur_1x1_d_c,3142,Nikon,1x,1,PI362637,A,R2,Base,2of3,Internal,Tdur,d,c
3143_PI362637_A_R2_2of3_Tdur_1x1_l_c,3143,Nikon,1x,1,PI362637,A,R2,Base,2of3,Internal,Tdur,l,c
3145_PI362637_A_R10_1of4_Tdur_1x1_d_c,3145,Nikon,1x,1,PI362637,A,R10,Mid,1of4,External,Tdur,d,c
3146_PI362637_A_R10_1of4_Tdur_1x1_l_c,3146,Nikon,1x,1,PI362637,A,R10,Mid,1of4,External,Tdur,l,c
3148_PI362637_A_R10_2of4_Tdur_1x1_d_c,3148,Nikon,1x,1,PI362637,A,R10,Mid,2of4,Internal,Tdur,d,c
3149_PI362637_A_R10_2of4_Tdur_1x1_l_c,3149,Nikon,1x,1,PI362637,A,R10,Mid,2of4,Internal,Tdur,l,c
3151_PI362637_A_R10_4of4_Tdur_1x1_d_c,3151,Nikon,1x,1,PI362637,A,R10,Mid,4of4,External,Tdur,d,c
3152_PI362637_A_R10_4of4_Tdur_1x1_l_c,3152,Nikon,1x,1,PI362637,A,R10,Mid,4of4,External,Tdur,l,c
3154_PI362637_A_R19_1of1_Tdur_1x1_d_c,3154,Nikon,1x,1,PI362637,A,R19,Top,1of1,Solo,Tdur,d,c
3155_PI362637_A_R19_1of1_Tdur_1x1_l_c,3155,Nikon,1x,1,PI362637,A,R19,Top,1of1,Solo,Tdur,l,c
3157_PI362637_A_R20_1of2_Tdur_1x1_d_c,3157,Nikon,1x,1,PI362637,A,R20,Top,1of2,External,Tdur,d,c
3158_PI362637_A_R20_1of2_Tdur_1x1_l_c,3158,Nikon,1x,1,PI362637,A,R20,Top,1of2,External,Tdur,l,c
3160_PI362637_A_R20_2of2_Tdur_1x1_d_c,3160,Nikon,1x,1,PI362637,A,R20,Top,2of2,External,Tdur,d,c
3161_PI362637_A_R20_2of2_Tdur_1x1_l_c,3161,Nikon,1x,1,PI362637,A,R20,Top,2of2,External,Tdur,l,c
3163_PI362637_B_R1_1of2_Tdur_1x1_d_c,3163,Nikon,1x,1,PI362637,B,R1,Base,1of2,External,Tdur,d,c
3164_PI362637_B_R1_1of2_Tdur_1x1_l_c,3164,Nikon,1x,1,PI362637,B,R1,Base,1of2,External,Tdur,l,c
3166_PI362637_B_R1_2of2_Tdur_1x1_d_c,3166,Nikon,1x,1,PI362637,B,R1,Base,2of2,External,Tdur,d,c
3167_PI362637_B_R1_2of2_Tdur_1x1_l_c,3167,Nikon,1x,1,PI362637,B,R1,Base,2of2,External,Tdur,l,c
3169_PI362637_B_R2_1of3_Tdur_1x1_d_c,3169,Nikon,1x,1,PI362637,B,R2,Base,1of3,External,Tdur,d,c
3170_PI362637_B_R2_1of3_Tdur_1x1_l_c,3170,Nikon,1x,1,PI362637,B,R2,Base,1of3,External,Tdur,l,c
3172_PI362637_B_R10_1of4_Tdur_1x1_d_c,3172,Nikon,1x,1,PI362637,B,R10,Mid,1of4,External,Tdur,d,c
3173_PI362637_B_R10_1of4_Tdur_1x1_l_c,3173,Nikon,1x,1,PI362637,B,R10,Mid,1of4,External,Tdur,l,c
3175_PI362637_B_R10_2of4_Tdur_1x1_d_c,3175,Nikon,1x,1,PI362637,B,R10,Mid,2of4,Internal,Tdur,d,c
3176_PI362637_B_R10_2of4_Tdur_1x1_l_c,3176,Nikon,1x,1,PI362637,B,R10,Mid,2of4,Internal,Tdur,l,c
3178_PI362637_B_R10_3of4_Tdur_1x1_d_c,3178,Nikon,1x,1,PI362637,B,R10,Mid,3of4,Internal,Tdur,d,c
3179_PI362637_B_R10_3of4_Tdur_1x1_l_c,3179,Nikon,1x,1,PI362637,B,R10,Mid,3of4,Internal,Tdur,l,c
3187_PI362637_B_R19_2of2_Tdur_1x1_d_c,3187,Nikon,1x,1,PI362637,B,R19,Top,2of2,External,Tdur,d,c
3188_PI362637_B_R19_2of2_Tdur_1x1_l_c,3188,Nikon,1x,1,PI362637,B,R19,Top,2of2,External,Tdur,l,c
3190_PI362637_C_R1_1of2_Tdur_1x1_d_c,3190,Nikon,1x,1,PI362637,C,R1,Base,1of2,External,Tdur,d,c
3191_PI362637_C_R1_1of2_Tdur_1x1_l_c,3191,Nikon,1x,1,PI362637,C,R1,Base,1of2,External,Tdur,l,c
3193_PI362637_C_R1_2of2_Tdur_1x1_d_c,3193,Nikon,1x,1,PI362637,C,R1,Base,2of2,External,Tdur,d,c
3194_PI362637_C_R1_2of2_Tdur_1x1_l_c,3194,Nikon,1x,1,PI362637,C,R1,Base,2of2,External,Tdur,l,c
3196_PI362637_C_R2_2of3_Tdur_1x1_d_c,3196,Nikon,1x,1,PI362637,C,R2,Base,2of3,Internal,Tdur,d,c
3197_PI362637_C_R2_2of3_Tdur_1x1_l_c,3197,Nikon,1x,1,PI362637,C,R2,Base,2of3,Internal,Tdur,l,c
3199_PI362637_C_R12_1of3_Tdur_1x1_d_c,3199,Nikon,1x,1,PI362637,C,R12,Mid,1of3,External,Tdur,d,c
3200_PI362637_C_R12_1of3_Tdur_1x1_l_c,3200,Nikon,1x,1,PI362637,C,R12,Mid,1of3,External,Tdur,l,c
3202_PI362637_C_R12_2of3_Tdur_1x1_d_c,3202,Nikon,1x,1,PI362637,C,R12,Mid,2of3,Internal,Tdur,d,c
3203_PI362637_C_R12_2of3_Tdur_1x1_l_c,3203,Nikon,1x,1,PI362637,C,R12,Mid,2of3,Internal,Tdur,l,c
3205_PI362637_C_R12_3of3_Tdur_1x1_d_c,3205,Nikon,1x,1,PI362637,C,R12,Mid,3of3,External,Tdur,d,c
3206_PI362637_C_R12_3of3_Tdur_1x1_l_c,3206,Nikon,1x,1,PI362637,C,R12,Mid,3of3,External,Tdur,l,c
3208_PI362637_C_R20_1of2_Tdur_1x1_d_c,3208,Nikon,1x,1,PI362637,C,R20,Top,1of2,External,Tdur,d,c
3209_PI362637_C_R20_1of2_Tdur_1x1_l_c,3209,Nikon,1x,1,PI362637,C,R20,Top,1of2,External,Tdur,l,c
3211_PI362637_C_R21_1of2_Tdur_1x1_d_c,3211,Nikon,1x,1,PI362637,C,R21,Top,1of2,External,Tdur,d,c
3212_PI362637_C_R21_1of2_Tdur_1x1_l_c,3212,Nikon,1x,1,PI362637,C,R21,Top,1of2,External,Tdur,l,c
3214_PI362637_C_R21_2of2_Tdur_1x1_d_c,3214,Nikon,1x,1,PI362637,C,R21,Top,2of2,External,Tdur,d,c
3215_PI362637_C_R21_2of2_Tdur_1x1_l_c,3215,Nikon,1x,1,PI362637,C,R21,Top,2of2,External,Tdur,l,c
3632_W0508_A_R1_1of2_Tturg_1x1_d_c,3632,Nikon,1x,1,W0508,A,R1,Base,1of2,External,Tturg,d,c
3633_W0508_A_R1_1of2_Tturg_1x1_l_c,3633,Nikon,1x,1,W0508,A,R1,Base,1of2,External,Tturg,l,c
3635_W0508_A_R1_2of2_Tturg_1x1_d_c,3635,Nikon,1x,1,W0508,A,R1,Base,2of2,External,Tturg,d,c
3636_W0508_A_R1_2of2_Tturg_1x1_l_c,3636,Nikon,1x,1,W0508,A,R1,Base,2of2,External,Tturg,l,c
3638_W0508_A_R2_1of2_Tturg_1x1_d_c,3638,Nikon,1x,1,W0508,A,R2,Base,1of2,External,Tturg,d,c
3639_W0508_A_R2_1of2_Tturg_1x1_l_c,3639,Nikon,1x,1,W0508,A,R2,Base,1of2,External,Tturg,l,c
3641_W0508_A_R12_1of3_Tturg_1x1_d_c,3641,Nikon,1x,1,W0508,A,R12,Mid,1of3,External,Tturg,d,c
3642_W0508_A_R12_1of3_Tturg_1x1_l_c,3642,Nikon,1x,1,W0508,A,R12,Mid,1of3,External,Tturg,l,c
3644_W0508_A_R12_2of3_Tturg_1x1_d_c,3644,Nikon,1x,1,W0508,A,R12,Mid,2of3,Internal,Tturg,d,c
3645_W0508_A_R12_2of3_Tturg_1x1_l_c,3645,Nikon,1x,1,W0508,A,R12,Mid,2of3,Internal,Tturg,l,c
3647_W0508_A_R12_3of3_Tturg_1x1_d_c,3647,Nikon,1x,1,W0508,A,R12,Mid,3of3,External,Tturg,d,c
3648_W0508_A_R12_3of3_Tturg_1x1_l_c,3648,Nikon,1x,1,W0508,A,R12,Mid,3of3,External,Tturg,l,c
3650_W0508_A_R23_1of2_Tturg_1x1_d_c,3650,Nikon,1x,1,W0508,A,R23,Top,1of2,External,Tturg,d,c
3651_W0508_A_R23_1of2_Tturg_1x1_l_c,3651,Nikon,1x,1,W0508,A,R23,Top,1of2,External,Tturg,l,c
3653_W0508_A_R24_1of2_Tturg_1x1_d_c,3653,Nikon,1x,1,W0508,A,R24,Top,1of2,External,Tturg,d,c
3654_W0508_A_R24_1of2_Tturg_1x1_l_c,3654,Nikon,1x,1,W0508,A,R24,Top,1of2,External,Tturg,l,c
3656_W0508_A_R24_2of2_Tturg_1x1_d_c,3656,Nikon,1x,1,W0508,A,R24,Top,2of2,External,Tturg,d,c
3657_W0508_A_R24_2of2_Tturg_1x1_l_c,3657,Nikon,1x,1,W0508,A,R24,Top,2of2,External,Tturg,l,c
3659_W0508_B_R1_1of3_Tturg_1x1_d_c,3659,Nikon,1x,1,W0508,B,R1,Base,1of3,External,Tturg,d,c
3660_W0508_B_R1_1of3_Tturg_1x1_l_c,3660,Nikon,1x,1,W0508,B,R1,Base,1of3,External,Tturg,l,c
3662_W0508_B_R1_2of3_Tturg_1x1_d_c,3662,Nikon,1x,1,W0508,B,R1,Base,2of3,Internal,Tturg,d,c
3663_W0508_B_R1_2of3_Tturg_1x1_l_c,3663,Nikon,1x,1,W0508,B,R1,Base,2of3,Internal,Tturg,l,c
3665_W0508_B_R1_3of3_Tturg_1x1_d_c,3665,Nikon,1x,1,W0508,B,R1,Base,3of3,External,Tturg,d,c
3666_W0508_B_R1_3of3_Tturg_1x1_l_c,3666,Nikon,1x,1,W0508,B,R1,Base,3of3,External,Tturg,l,c
