Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?
1289_USDA190157_A_R20_1of2_Tturg_1x1_l_uc,1289,Nikon,1x,1,USDA190157,A,R20,Top,1of2,External,Tturg,l,uc
1290_USDA190157_A_R20_1of2_Tturg_1x1_p_uc,1290,Nikon,1x,1,USDA190157,A,R20,Top,1of2,External,Tturg,p,uc
1291_USDA190157_A_R21_1of1_Tturg_1x1_d_uc,1291,Nikon,1x,1,USDA190157,A,R21,Top,1of1,Solo,Tturg,d,uc
1292_USDA190157_A_R21_1of1_Tturg_1x1_l_uc,1292,Nikon,1x,1,USDA190157,A,R21,Top,1of1,Solo,Tturg,l,uc
1293_USDA190157_A_R21_1of1_Tturg_1x1_p_uc,1293,Nikon,1x,1,USDA190157,A,R21,Top,1of1,Solo,Tturg,p,uc
1294_USDA190157_A_R22_1of1_Tturg_1x1_d_uc,1294,Nikon,1x,1,USDA190157,A,R22,Top,1of1,Solo,Tturg,d,uc
1295_USDA190157_A_R22_1of1_Tturg_1x1_l_uc,1295,Nikon,1x,1,USDA190157,A,R22,Top,1of1,Solo,Tturg,l,uc
1296_USDA190157_A_R22_1of1_Tturg_1x1_p_uc,1296,Nikon,1x,1,USDA190157,A,R22,Top,1of1,Solo,Tturg,p,uc
1297_USDA190157_B_R1_1of2_Tturg_1x1_d_uc,1297,Nikon,1x,1,USDA190157,B,R1,Base,1of2,External,Tturg,d,uc
1298_USDA190157_B_R1_1of2_Tturg_1x1_l_uc,1298,Nikon,1x,1,USDA190157,B,R1,Base,1of2,External,Tturg,l,uc
1299_USDA190157_B_R1_1of2_Tturg_1x1_p_uc,1299,Nikon,1x,1,USDA190157,B,R1,Base,1of2,External,Tturg,p,uc
1300_USDA190157_B_R1_2of2_Tturg_1x1_d_uc,1300,Nikon,1x,1,USDA190157,B,R1,Base,2of2,External,Tturg,d,uc
1301_USDA190157_B_R1_2of2_Tturg_1x1_l_uc,1301,Nikon,1x,1,USDA190157,B,R1,Base,2of2,External,Tturg,l,uc
1302_USDA190157_B_R1_2of2_Tturg_1x1_p_uc,1302,Nikon,1x,1,USDA190157,B,R1,Base,2of2,External,Tturg,p,uc
1303_USDA190157_B_R2_1of2_Tturg_1x1_d_uc,1303,Nikon,1x,1,USDA190157,B,R2,Base,1of2,External,Tturg,d,uc
1304_USDA190157_B_R2_1of2_Tturg_1x1_l_uc,1304,Nikon,1x,1,USDA190157,B,R2,Base,1of2,External,Tturg,l,uc
1305_USDA190157_B_R2_1of2_Tturg_1x1_p_uc,1305,Nikon,1x,1,USDA190157,B,R2,Base,1of2,External,Tturg,p,uc
1309_USDA190157_B_R12_4of6_Tturg_1x1_d_uc,1309,Nikon,1x,1,USDA190157,B,R12,Mid,4of6,Internal,Tturg,d,uc
1310_USDA190157_B_R12_4of6_Tturg_1x1_l_uc,1310,Nikon,1x,1,USDA190157,B,R12,Mid,4of6,Internal,Tturg,l,uc
1311_USDA190157_B_R12_4of6_Tturg_1x1_p_uc,1311,Nikon,1x,1,USDA190157,B,R12,Mid,4of6,Internal,Tturg,p,uc
1312_USDA190157_B_R12_6of6_Tturg_1x1_d_uc,1312,Nikon,1x,1,USDA190157,B,R12,Mid,6of6,External,Tturg,d,uc
1313_USDA190157_B_R12_6of6_Tturg_1x1_l_uc,1313,Nikon,1x,1,USDA190157,B,R12,Mid,6of6,External,Tturg,l,uc
1314_USDA190157_B_R12_6of6_Tturg_1x1_p_uc,1314,Nikon,1x,1,USDA190157,B,R12,Mid,6of6,External,Tturg,p,uc
1315_USDA190157_B_R12_5of6_Tturg_1x1_d_uc,1315,Nikon,1x,1,USDA190157,B,R12,Mid,5of6,Internal,Tturg,d,uc
1316_USDA190157_B_R12_5of6_Tturg_1x1_l_uc,1316,Nikon,1x,1,USDA190157,B,R12,Mid,5of6,Internal,Tturg,l,uc
1317_USDA190157_B_R12_5of6_Tturg_1x1_p_uc,1317,Nikon,1x,1,USDA190157,B,R12,Mid,5of6,Internal,Tturg,p,uc
1318_USDA190157_B_R22_1of2_Tturg_1x1_d_uc,1318,Nikon,1x,1,USDA190157,B,R22,Top,1of2,External,Tturg,d,uc
1319_USDA190157_B_R22_1of2_Tturg_1x1_l_uc,1319,Nikon,1x,1,USDA190157,B,R22,Top,1of2,External,Tturg,l,uc
1320_USDA190157_B_R22_1of2_Tturg_1x1_p_uc,1320,Nikon,1x,1,USDA190157,B,R22,Top,1of2,External,Tturg,p,uc
1321_USDA190157_B_R22_2of2_Tturg_1x1_d_uc,1321,Nikon,1x,1,USDA190157,B,R22,Top,2of2,External,Tturg,d,uc
1322_USDA190157_B_R22_2of2_Tturg_1x1_l_uc,1322,Nikon,1x,1,USDA190157,B,R22,Top,2of2,External,Tturg,l,uc
1323_USDA190157_B_R22_2of2_Tturg_1x1_p_uc,1323,Nikon,1x,1,USDA190157,B,R22,Top,2of2,External,Tturg,p,uc
1324_USDA190157_B_R23_1of1_Tturg_1x1_d_uc,1324,Nikon,1x,1,USDA190157,B,R23,Top,1of1,Solo,Tturg,d,uc
1325_USDA190157_B_R23_1of1_Tturg_1x1_l_uc,1325,Nikon,1x,1,USDA190157,B,R23,Top,1of1,Solo,Tturg,l,uc
1326_USDA190157_B_R23_1of1_Tturg_1x1_p_uc,1326,Nikon,1x,1,USDA190157,B,R23,Top,1of1,Solo,Tturg,p,uc
1327_USDA190157_C_R2_1of2_Tturg_1x1_d_uc,1327,Nikon,1x,1,USDA190157,C,R2,Base,1of2,External,Tturg,d,uc
1328_USDA190157_C_R2_1of2_Tturg_1x1_l_uc,1328,Nikon,1x,1,USDA190157,C,R2,Base,1of2,External,Tturg,l,uc
1329_USDA190157_C_R2_1of2_Tturg_1x1_p_uc,1329,Nikon,1x,1,USDA190157,C,R2,Base,1of2,External,Tturg,p,uc
1330_USDA190157_C_R2_2of2_Tturg_1x1_d_uc,1330,Nikon,1x,1,USDA190157,C,R2,Base,2of2,External,Tturg,d,uc
1331_USDA190157_C_R2_2of2_Tturg_1x1_l_uc,1331,Nikon,1x,1,USDA190157,C,R2,Base,2of2,External,Tturg,l,uc
1332_USDA190157_C_R2_2of2_Tturg_1x1_p_uc,1332,Nikon,1x,1,USDA190157,C,R2,Base,2of2,External,Tturg,p,uc
1333_USDA190157_C_R3_4of5_Tturg_1x1_d_uc,1333,Nikon,1x,1,USDA190157,C,R3,Base,4of5,Internal,Tturg,d,uc
1334_USDA190157_C_R3_4of5_Tturg_1x1_l_uc,1334,Nikon,1x,1,USDA190157,C,R3,Base,4of5,Internal,Tturg,l,uc
1335_USDA190157_C_R3_4of5_Tturg_1x1_p_uc,1335,Nikon,1x,1,USDA190157,C,R3,Base,4of5,Internal,Tturg,p,uc
1336_USDA190157_C_R8_1of6_Tturg_1x1_d_uc,1336,Nikon,1x,1,USDA190157,C,R8,Mid,1of6,External,Tturg,d,uc
1337_USDA190157_C_R8_1of6_Tturg_1x1_l_uc,1337,Nikon,1x,1,USDA190157,C,R8,Mid,1of6,External,Tturg,l,uc
1338_USDA190157_C_R8_1of6_Tturg_1x1_p_uc,1338,Nikon,1x,1,USDA190157,C,R8,Mid,1of6,External,Tturg,p,uc
1339_USDA190157_C_R8_5of6_Tturg_1x1_d_uc,1339,Nikon,1x,1,USDA190157,C,R8,Mid,5of6,Internal,Tturg,d,uc
1340_USDA190157_C_R8_5of6_Tturg_1x1_l_uc,1340,Nikon,1x,1,USDA190157,C,R8,Mid,5of6,Internal,Tturg,l,uc
1341_USDA190157_C_R8_5of6_Tturg_1x1_p_uc,1341,Nikon,1x,1,USDA190157,C,R8,Mid,5of6,Internal,Tturg,p,uc
1342_USDA190157_C_R8_2of6_Tturg_1x1_d_uc,1342,Nikon,1x,1,USDA190157,C,R8,Mid,2of6,Internal,Tturg,d,uc
1343_USDA190157_C_R8_2of6_Tturg_1x1_l_uc,1343,Nikon,1x,1,USDA190157,C,R8,Mid,2of6,Internal,Tturg,l,uc
1344_USDA190157_C_R8_2of6_Tturg_1x1_p_uc,1344,Nikon,1x,1,USDA190157,C,R8,Mid,2of6,Internal,Tturg,p,uc
1345_USDA190157_C_R13_1of2_Tturg_1x1_d_uc,1345,Nikon,1x,1,USDA190157,C,R13,Top,1of2,External,Tturg,d,uc
1346_USDA190157_C_R13_1of2_Tturg_1x1_l_uc,1346,Nikon,1x,1,USDA190157,C,R13,Top,1of2,External,Tturg,l,uc
1347_USDA190157_C_R13_1of2_Tturg_1x1_p_uc,1347,Nikon,1x,1,USDA190157,C,R13,Top,1of2,External,Tturg,p,uc
1348_USDA190157_C_R13_2of2_Tturg_1x1_d_uc,1348,Nikon,1x,1,USDA190157,C,R13,Top,2of2,External,Tturg,d,uc
1349_USDA190157_C_R13_2of2_Tturg_1x1_l_uc,1349,Nikon,1x,1,USDA190157,C,R13,Top,2of2,External,Tturg,l,uc
1350_USDA190157_C_R13_2of2_Tturg_1x1_p_uc,1350,Nikon,1x,1,USDA190157,C,R13,Top,2of2,External,Tturg,p,uc
1351_USDA190157_C_R14_1of1_Tturg_1x1_d_uc,1351,Nikon,1x,1,USDA190157,C,R14,Top,1of1,Solo,Tturg,d,uc
1352_USDA190157_C_R14_1of1_Tturg_1x1_l_uc,1352,Nikon,1x,1,USDA190157,C,R14,Top,1of1,Solo,Tturg,l,uc
1353_USDA190157_C_R14_1of1_Tturg_1x1_p_uc,1353,Nikon,1x,1,USDA190157,C,R14,Top,1of1,Solo,Tturg,p,uc
2029_PI362637_A_R1_2of2_Tdur_1x1_d_uc,2029,Nikon,1x,1,PI362637,A,R1,Base,2of2,External,Tdur,d,uc
2030_PI362637_A_R1_2of2_Tdur_1x1_l_uc,2030,Nikon,1x,1,PI362637,A,R1,Base,2of2,External,Tdur,l,uc
2031_PI362637_A_R1_2of2_Tdur_1x1_p_uc,2031,Nikon,1x,1,PI362637,A,R1,Base,2of2,External,Tdur,p,uc
2032_PI362637_A_R2_1of3_Tdur_1x1_d_uc,2032,Nikon,1x,1,PI362637,A,R2,Base,1of3,External,Tdur,d,uc
2033_PI362637_A_R2_1of3_Tdur_1x1_l_uc,2033,Nikon,1x,1,PI362637,A,R2,Base,1of3,External,Tdur,l,uc
2034_PI362637_A_R2_1of3_Tdur_1x1_p_uc,2034,Nikon,1x,1,PI362637,A,R2,Base,1of3,External,Tdur,p,uc
2035_PI362637_A_R2_2of3_Tdur_1x1_d_uc,2035,Nikon,1x,1,PI362637,A,R2,Base,2of3,Internal,Tdur,d,uc
2036_PI362637_A_R2_2of3_Tdur_1x1_l_uc,2036,Nikon,1x,1,PI362637,A,R2,Base,2of3,Internal,Tdur,l,uc
2037_PI362637_A_R2_2of3_Tdur_1x1_p_uc,2037,Nikon,1x,1,PI362637,A,R2,Base,2of3,Internal,Tdur,p,uc
2038_PI362637_A_R10_1of4_Tdur_1x1_d_uc,2038,Nikon,1x,1,PI362637,A,R10,Mid,1of4,External,Tdur,d,uc
2039_PI362637_A_R10_1of4_Tdur_1x1_l_uc,2039,Nikon,1x,1,PI362637,A,R10,Mid,1of4,External,Tdur,l,uc
2040_PI362637_A_R10_1of4_Tdur_1x1_p_uc,2040,Nikon,1x,1,PI362637,A,R10,Mid,1of4,External,Tdur,p,uc
2041_PI362637_A_R10_2of4_Tdur_1x1_d_uc,2041,Nikon,1x,1,PI362637,A,R10,Mid,2of4,Internal,Tdur,d,uc
2042_PI362637_A_R10_2of4_Tdur_1x1_l_uc,2042,Nikon,1x,1,PI362637,A,R10,Mid,2of4,Internal,Tdur,l,uc
2043_PI362637_A_R10_2of4_Tdur_1x1_p_uc,2043,Nikon,1x,1,PI362637,A,R10,Mid,2of4,Internal,Tdur,p,uc
2044_PI362637_A_R10_4of4_Tdur_1x1_d_uc,2044,Nikon,1x,1,PI362637,A,R10,Mid,4of4,External,Tdur,d,uc
2045_PI362637_A_R10_4of4_Tdur_1x1_l_uc,2045,Nikon,1x,1,PI362637,A,R10,Mid,4of4,External,Tdur,l,uc
2046_PI362637_A_R10_4of4_Tdur_1x1_p_uc,2046,Nikon,1x,1,PI362637,A,R10,Mid,4of4,External,Tdur,p,uc
2047_PI362637_A_R19_1of1_Tdur_1x1_d_uc,2047,Nikon,1x,1,PI362637,A,R19,Top,1of1,Solo,Tdur,d,uc
2048_PI362637_A_R19_1of1_Tdur_1x1_l_uc,2048,Nikon,1x,1,PI362637,A,R19,Top,1of1,Solo,Tdur,l,uc
2049_PI362637_A_R19_1of1_Tdur_1x1_p_uc,2049,Nikon,1x,1,PI362637,A,R19,Top,1of1,Solo,Tdur,p,uc
2050_PI362637_A_R20_1of2_Tdur_1x1_d_uc,2050,Nikon,1x,1,PI362637,A,R20,Top,1of2,External,Tdur,d,uc
2051_PI362637_A_R20_1of2_Tdur_1x1_l_uc,2051,Nikon,1x,1,PI362637,A,R20,Top,1of2,External,Tdur,l,uc
2052_PI362637_A_R20_1of2_Tdur_1x1_p_uc,2052,Nikon,1x,1,PI362637,A,R20,Top,1of2,External,Tdur,p,uc
2053_PI362637_A_R20_2of2_Tdur_1x1_d_uc,2053,Nikon,1x,1,PI362637,A,R20,Top,2of2,External,Tdur,d,uc
2054_PI362637_A_R20_2of2_Tdur_1x1_l_uc,2054,Nikon,1x,1,PI362637,A,R20,Top,2of2,External,Tdur,l,uc
2055_PI362637_A_R20_2of2_Tdur_1x1_p_uc,2055,Nikon,1x,1,PI362637,A,R20,Top,2of2,External,Tdur,p,uc
2056_PI362637_B_R1_1of2_Tdur_1x1_d_uc,2056,Nikon,1x,1,PI362637,B,R1,Base,1of2,External,Tdur,d,uc
2057_PI362637_B_R1_1of2_Tdur_1x1_l_uc,2057,Nikon,1x,1,PI362637,B,R1,Base,1of2,External,Tdur,l,uc
2058_PI362637_B_R1_1of2_Tdur_1x1_p_uc,2058,Nikon,1x,1,PI362637,B,R1,Base,1of2,External,Tdur,p,uc
2059_PI362637_B_R1_2of2_Tdur_1x1_d_uc,2059,Nikon,1x,1,PI362637,B,R1,Base,2of2,External,Tdur,d,uc
2060_PI362637_B_R1_2of2_Tdur_1x1_l_uc,2060,Nikon,1x,1,PI362637,B,R1,Base,2of2,External,Tdur,l,uc
2061_PI362637_B_R1_2of2_Tdur_1x1_p_uc,2061,Nikon,1x,1,PI362637,B,R1,Base,2of2,External,Tdur,p,uc
2062_PI362637_B_R2_1of3_Tdur_1x1_d_uc,2062,Nikon,1x,1,PI362637,B,R2,Base,1of3,External,Tdur,d,uc
2063_PI362637_B_R2_1of3_Tdur_1x1_l_uc,2063,Nikon,1x,1,PI362637,B,R2,Base,1of3,External,Tdur,l,uc
2064_PI362637_B_R2_1of3_Tdur_1x1_p_uc,2064,Nikon,1x,1,PI362637,B,R2,Base,1of3,External,Tdur,p,uc
2065_PI362637_B_R10_1of4_Tdur_1x1_d_uc,2065,Nikon,1x,1,PI362637,B,R10,Mid,1of4,External,Tdur,d,uc
2066_PI362637_B_R10_1of4_Tdur_1x1_l_uc,2066,Nikon,1x,1,PI362637,B,R10,Mid,1of4,External,Tdur,l,uc
2067_PI362637_B_R10_1of4_Tdur_1x1_p_uc,2067,Nikon,1x,1,PI362637,B,R10,Mid,1of4,External,Tdur,p,uc
2068_PI362637_B_R10_2of4_Tdur_1x1_d_uc,2068,Nikon,1x,1,PI362637,B,R10,Mid,2of4,Internal,Tdur,d,uc
2069_PI362637_B_R10_2of4_Tdur_1x1_l_uc,2069,Nikon,1x,1,PI362637,B,R10,Mid,2of4,Internal,Tdur,l,uc
2070_PI362637_B_R10_2of4_Tdur_1x1_p_uc,2070,Nikon,1x,1,PI362637,B,R10,Mid,2of4,Internal,Tdur,p,uc
2071_PI362637_B_R10_3of4_Tdur_1x1_d_uc,2071,Nikon,1x,1,PI362637,B,R10,Mid,3of4,Internal,Tdur,d,uc
2072_PI362637_B_R10_3of4_Tdur_1x1_l_uc,2072,Nikon,1x,1,PI362637,B,R10,Mid,3of4,Internal,Tdur,l,uc
2073_PI362637_B_R10_3of4_Tdur_1x1_p_uc,2073,Nikon,1x,1,PI362637,B,R10,Mid,3of4,Internal,Tdur,p,uc
2074_PI362637_B_R19_1of2_Tdur_1x1_d_uc,2074,Nikon,1x,1,PI362637,B,R19,Top,1of2,External,Tdur,d,uc
2075_PI362637_B_R19_1of2_Tdur_1x1_l_uc,2075,Nikon,1x,1,PI362637,B,R19,Top,1of2,External,Tdur,l,uc
2076_PI362637_B_R19_1of2_Tdur_1x1_p_uc,2076,Nikon,1x,1,PI362637,B,R19,Top,1of2,External,Tdur,p,uc
2077_PI362637_B_R19_2of2_Tdur_1x1_d_uc,2077,Nikon,1x,1,PI362637,B,R19,Top,2of2,External,Tdur,d,uc
2078_PI362637_B_R19_2of2_Tdur_1x1_l_uc,2078,Nikon,1x,1,PI362637,B,R19,Top,2of2,External,Tdur,l,uc
2079_PI362637_B_R19_2of2_Tdur_1x1_p_uc,2079,Nikon,1x,1,PI362637,B,R19,Top,2of2,External,Tdur,p,uc
2080_PI362637_B_R20_1of2_Tdur_1x1_d_uc,2080,Nikon,1x,1,PI362637,B,R20,Top,1of2,External,Tdur,d,uc
2081_PI362637_B_R20_1of2_Tdur_1x1_l_uc,2081,Nikon,1x,1,PI362637,B,R20,Top,1of2,External,Tdur,l,uc
2082_PI362637_B_R20_1of2_Tdur_1x1_p_uc,2082,Nikon,1x,1,PI362637,B,R20,Top,1of2,External,Tdur,p,uc
2083_PI362637_C_R1_1of2_Tdur_1x1_d_uc,2083,Nikon,1x,1,PI362637,C,R1,Base,1of2,External,Tdur,d,uc
2084_PI362637_C_R1_1of2_Tdur_1x1_l_uc,2084,Nikon,1x,1,PI362637,C,R1,Base,1of2,External,Tdur,l,uc
2085_PI362637_C_R1_1of2_Tdur_1x1_p_uc,2085,Nikon,1x,1,PI362637,C,R1,Base,1of2,External,Tdur,p,uc
2086_PI362637_C_R1_2of2_Tdur_1x1_d_uc,2086,Nikon,1x,1,PI362637,C,R1,Base,2of2,External,Tdur,d,uc
2087_PI362637_C_R1_2of2_Tdur_1x1_l_uc,2087,Nikon,1x,1,PI362637,C,R1,Base,2of2,External,Tdur,l,uc
2088_PI362637_C_R1_2of2_Tdur_1x1_p_uc,2088,Nikon,1x,1,PI362637,C,R1,Base,2of2,External,Tdur,p,uc
2089_PI362637_C_R2_2of3_Tdur_1x1_d_uc,2089,Nikon,1x,1,PI362637,C,R2,Base,2of3,Internal,Tdur,d,uc
2090_PI362637_C_R2_2of3_Tdur_1x1_l_uc,2090,Nikon,1x,1,PI362637,C,R2,Base,2of3,Internal,Tdur,l,uc
2091_PI362637_C_R2_2of3_Tdur_1x1_p_uc,2091,Nikon,1x,1,PI362637,C,R2,Base,2of3,Internal,Tdur,p,uc
2092_PI362637_C_R12_1of3_Tdur_1x1_d_uc,2092,Nikon,1x,1,PI362637,C,R12,Mid,1of3,External,Tdur,d,uc
2093_PI362637_C_R12_1of3_Tdur_1x1_l_uc,2093,Nikon,1x,1,PI362637,C,R12,Mid,1of3,External,Tdur,l,uc
2094_PI362637_C_R12_1of3_Tdur_1x1_p_uc,2094,Nikon,1x,1,PI362637,C,R12,Mid,1of3,External,Tdur,p,uc
2095_PI362637_C_R12_2of3_Tdur_1x1_d_uc,2095,Nikon,1x,1,PI362637,C,R12,Mid,2of3,Internal,Tdur,d,uc
2096_PI362637_C_R12_2of3_Tdur_1x1_l_uc,2096,Nikon,1x,1,PI362637,C,R12,Mid,2of3,Internal,Tdur,l,uc
2097_PI362637_C_R12_2of3_Tdur_1x1_p_uc,2097,Nikon,1x,1,PI362637,C,R12,Mid,2of3,Internal,Tdur,p,uc
2098_PI362637_C_R12_3of3_Tdur_1x1_d_uc,2098,Nikon,1x,1,PI362637,C,R12,Mid,3of3,External,Tdur,d,uc
2099_PI362637_C_R12_3of3_Tdur_1x1_l_uc,2099,Nikon,1x,1,PI362637,C,R12,Mid,3of3,External,Tdur,l,uc
2100_PI362637_C_R12_3of3_Tdur_1x1_p_uc,2100,Nikon,1x,1,PI362637,C,R12,Mid,3of3,External,Tdur,p,uc
2101_PI362637_C_R20_1of2_Tdur_1x1_d_uc,2101,Nikon,1x,1,PI362637,C,R20,Top,1of2,External,Tdur,d,uc
2102_PI362637_C_R20_1of2_Tdur_1x1_l_uc,2102,Nikon,1x,1,PI362637,C,R20,Top,1of2,External,Tdur,l,uc
2103_PI362637_C_R20_1of2_Tdur_1x1_p_uc,2103,Nikon,1x,1,PI362637,C,R20,Top,1of2,External,Tdur,p,uc
2104_PI362637_C_R21_1of2_Tdur_1x1_d_uc,2104,Nikon,1x,1,PI362637,C,R21,Top,1of2,External,Tdur,d,uc
2105_PI362637_C_R21_1of2_Tdur_1x1_l_uc,2105,Nikon,1x,1,PI362637,C,R21,Top,1of2,External,Tdur,l,uc
2106_PI362637_C_R21_1of2_Tdur_1x1_p_uc,2106,Nikon,1x,1,PI362637,C,R21,Top,1of2,External,Tdur,p,uc
2107_PI362637_C_R21_2of2_Tdur_1x1_d_uc,2107,Nikon,1x,1,PI362637,C,R21,Top,2of2,External,Tdur,d,uc
2108_PI362637_C_R21_2of2_Tdur_1x1_l_uc,2108,Nikon,1x,1,PI362637,C,R21,Top,2of2,External,Tdur,l,uc
2109_PI362637_C_R21_2of2_Tdur_1x1_p_uc,2109,Nikon,1x,1,PI362637,C,R21,Top,2of2,External,Tdur,p,uc
2272_W6537_A_R1_1of3_Taes_1x1_d_uc,2272,Nikon,1x,1,W6537,A,R1,Base,1of3,External,Taes,d,uc
2273_W6537_A_R1_1of3_Taes_1x1_l_uc,2273,Nikon,1x,1,W6537,A,R1,Base,1of3,External,Taes,l,uc
2274_W6537_A_R1_1of3_Taes_1x1_p_uc,2274,Nikon,1x,1,W6537,A,R1,Base,1of3,External,Taes,p,uc
2275_W6537_A_R1_2of3_Taes_1x1_d_uc,2275,Nikon,1x,1,W6537,A,R1,Base,2of3,Internal,Taes,d,uc
2276_W6537_A_R1_2of3_Taes_1x1_l_uc,2276,Nikon,1x,1,W6537,A,R1,Base,2of3,Internal,Taes,l,uc
2277_W6537_A_R1_3of3_Taes_1x1_p_uc,2277,Nikon,1x,1,W6537,A,R1,Base,2of3,Internal,Taes,p,uc
2278_W6537_A_R1_3of3_Taes_1x1_d_uc,2278,Nikon,1x,1,W6537,A,R1,Base,3of3,External,Taes,d,uc
2279_W6537_A_R1_3of3_Taes_1x1_l_uc,2279,Nikon,1x,1,W6537,A,R1,Base,3of3,External,Taes,l,uc
2280_W6537_A_R1_3of3_Taes_1x1_p_uc,2280,Nikon,1x,1,W6537,A,R1,Base,3of3,External,Taes,p,uc
2281_W6537_A_R9_3of5_Taes_1x1_d_uc,2281,Nikon,1x,1,W6537,A,R9,Mid,3of5,Internal,Taes,d,uc
2282_W6537_A_R9_3of5_Taes_1x1_l_uc,2282,Nikon,1x,1,W6537,A,R9,Mid,3of5,Internal,Taes,l,uc
2283_W6537_A_R9_3of5_Taes_1x1_p_uc,2283,Nikon,1x,1,W6537,A,R9,Mid,3of5,Internal,Taes,p,uc
2284_W6537_A_R9_4of5_Taes_1x1_d_uc,2284,Nikon,1x,1,W6537,A,R9,Mid,4of5,Internal,Taes,d,uc
2285_W6537_A_R9_4of5_Taes_1x1_l_uc,2285,Nikon,1x,1,W6537,A,R9,Mid,4of5,Internal,Taes,l,uc
2286_W6537_A_R9_4of5_Taes_1x1_p_uc,2286,Nikon,1x,1,W6537,A,R9,Mid,4of5,Internal,Taes,p,uc
2287_W6537_A_R9_5of5_Taes_1x1_d_uc,2287,Nikon,1x,1,W6537,A,R9,Mid,5of5,External,Taes,d,uc
2288_W6537_A_R9_5of5_Taes_1x1_l_uc,2288,Nikon,1x,1,W6537,A,R9,Mid,5of5,External,Taes,l,uc
2289_W6537_A_R9_5of5_Taes_1x1_p_uc,2289,Nikon,1x,1,W6537,A,R9,Mid,5of5,External,Taes,p,uc
2290_W6537_A_R16_2of2_Taes_1x1_d_uc,2290,Nikon,1x,1,W6537,A,R16,Top,2of2,External,Taes,d,uc
2291_W6537_A_R16_2of2_Taes_1x1_l_uc,2291,Nikon,1x,1,W6537,A,R16,Top,2of2,External,Taes,l,uc
2292_W6537_A_R16_2of2_Taes_1x1_p_uc,2292,Nikon,1x,1,W6537,A,R16,Top,2of2,External,Taes,p,uc
2293_W6537_A_R17_1of1_Taes_1x1_d_uc,2293,Nikon,1x,1,W6537,A,R17,Top,1of1,Solo,Taes,d,uc
2294_W6537_A_R17_1of1_Taes_1x1_l_uc,2294,Nikon,1x,1,W6537,A,R17,Top,1of1,Solo,Taes,l,uc
2295_W6537_A_R17_1of1_Taes_1x1_p_uc,2295,Nikon,1x,1,W6537,A,R17,Top,1of1,Solo,Taes,p,uc
2296_W6537_A_R18_1of1_Taes_1x1_d_uc,2296,Nikon,1x,1,W6537,A,R18,Top,1of1,Solo,Taes,d,uc
2297_W6537_A_R18_1of1_Taes_1x1_l_uc,2297,Nikon,1x,1,W6537,A,R18,Top,1of1,Solo,Taes,l,uc
2298_W6537_A_R18_1of1_Taes_1x1_p_uc,2298,Nikon,1x,1,W6537,A,R18,Top,1of1,Solo,Taes,p,uc
2299_W6537_B_R1_1of1_Taes_1x1_d_uc,2299,Nikon,1x,1,W6537,B,R1,Base,1of1,Solo,Taes,d,uc
2300_W6537_B_R1_1of1_Taes_1x1_l_uc,2300,Nikon,1x,1,W6537,B,R1,Base,1of1,Solo,Taes,l,uc
2301_W6537_B_R1_1of1_Taes_1x1_p_uc,2301,Nikon,1x,1,W6537,B,R1,Base,1of1,Solo,Taes,p,uc
2302_W6537_B_R2_2of3_Taes_1x1_d_uc,2302,Nikon,1x,1,W6537,B,R2,Base,2of3,Internal,Taes,d,uc
2303_W6537_B_R2_2of3_Taes_1x1_l_uc,2303,Nikon,1x,1,W6537,B,R2,Base,2of3,Internal,Taes,l,uc
2304_W6537_B_R2_2of3_Taes_1x1_p_uc,2304,Nikon,1x,1,W6537,B,R2,Base,2of3,Internal,Taes,p,uc
2305_W6537_B_R2_3of3_Taes_1x1_d_uc,2305,Nikon,1x,1,W6537,B,R2,Base,3of3,External,Taes,d,uc
2306_W6537_B_R2_3of3_Taes_1x1_l_uc,2306,Nikon,1x,1,W6537,B,R2,Base,3of3,External,Taes,l,uc
2307_W6537_B_R2_3of3_Taes_1x1_p_uc,2307,Nikon,1x,1,W6537,B,R2,Base,3of3,External,Taes,p,uc
2308_W6537_B_R11_2of4_Taes_1x1_d_uc,2308,Nikon,1x,1,W6537,B,R11,Mid,2of4,Internal,Taes,d,uc
2309_W6537_B_R11_2of4_Taes_1x1_l_uc,2309,Nikon,1x,1,W6537,B,R11,Mid,2of4,Internal,Taes,l,uc
2310_W6537_B_R11_2of4_Taes_1x1_p_uc,2310,Nikon,1x,1,W6537,B,R11,Mid,2of4,Internal,Taes,p,uc
2311_W6537_B_R11_3of4_Taes_1x1_d_uc,2311,Nikon,1x,1,W6537,B,R11,Mid,3of4,Internal,Taes,d,uc
2312_W6537_B_R11_3of4_Taes_1x1_l_uc,2312,Nikon,1x,1,W6537,B,R11,Mid,3of4,Internal,Taes,l,uc
2313_W6537_B_R11_3of4_Taes_1x1_p_uc,2313,Nikon,1x,1,W6537,B,R11,Mid,3of4,Internal,Taes,p,uc
2314_W6537_B_R11_4of4_Taes_1x1_d_uc,2314,Nikon,1x,1,W6537,B,R11,Mid,4of4,External,Taes,d,uc
2315_W6537_B_R11_4of4_Taes_1x1_l_uc,2315,Nikon,1x,1,W6537,B,R11,Mid,4of4,External,Taes,l,uc
2316_W6537_B_R11_4of4_Taes_1x1_p_uc,2316,Nikon,1x,1,W6537,B,R11,Mid,4of4,External,Taes,p,uc
