A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8
1.14E-05,-0.00404223,-0.000325233,0.000167382,0.000369163,-0.000406,0.000383937,0.00074382,-0.735545339,0.008853533,-0.074903629,-0.014829457,-0.013097529,0.003937088,0.001420976,0.0016036,1.134247842,2.28E-05,0.055834816,-0.004496651,-0.00264984,-0.005182666,-0.006852645,-0.002025805,-0.011006799,0.001471096,-0.003515904,0.001414722,-0.002104955,0.001056665,-0.001557726,0.00055426
0.043220842,0.002025702,-0.010498005,-0.000667647,0.003475688,0.00084953,0.003147119,-0.001196906,-0.769912771,0.017798939,-0.060524316,-0.01521123,-0.01117079,0.001251687,-0.001319216,0.00254962,1.142151896,0.001631194,0.055418013,-0.004398758,-0.000229521,-0.007897132,-0.006073486,-0.004606338,0.004516523,-0.005159774,-0.00179497,-0.002855233,-0.000852752,-0.003749925,-0.004053674,-0.003094268
0.040055078,0.015057622,0.000148179,-0.003834736,0.004890329,-0.003048155,0.001782771,-0.001691439,-0.735544045,-0.018593399,-0.068251938,-0.003502545,-0.010675115,0.000808351,-0.000164303,0.004781849,1.134236741,-0.012155946,0.058273469,-0.011746571,0.001798639,-0.008234734,-0.002999289,-0.003315398,0.042977286,-0.005454114,0.008739001,-0.004898679,0.002323106,-0.00135364,-0.000820059,0.000253973
0.016134028,-0.001166623,0.000453725,-0.000676527,0.001395355,-0.002073259,-0.000254753,-0.000362523,-0.722668602,0.002525372,-0.058219276,-0.004860464,-0.010225172,0.001587042,-0.003116475,0.001129434,1.129668797,0.000941722,0.065896061,-0.001215242,0.009080135,-0.001477197,0.00049875,-0.000179576,0.004132149,-0.00013682,-0.000779284,0.000202594,-0.001049708,0.000688572,-0.000839759,0.001154413
0.035375448,0.000942438,0.00652267,0.006659167,0.000879833,-0.001000488,0.000543925,-0.002970056,-0.833171396,0.013246244,-0.059873977,-0.008798827,-0.007905607,-0.002166306,-0.000741375,-0.001531019,1.147472135,0.003561131,0.042931773,-0.000481406,-0.005060442,-0.004341578,-0.006957578,-0.004680395,0.031550171,0.000236381,0.001664622,-0.002473842,-0.001681022,-0.002996495,-0.0019949,-0.000680326
0.030197035,0.012438183,0.002545396,0.002566497,0.002494788,-0.000419205,-0.000800535,-0.002035367,-0.754241371,0.007511144,-0.072306045,-0.010608606,-0.009640532,0.001085403,-0.000164078,-0.000224963,1.154638289,-0.00383119,0.05504864,-0.007164037,-0.002347885,-0.008143942,-0.006664516,-0.006275287,0.00685638,-0.005038986,-0.002306211,-0.00529145,-0.002766388,-0.003772661,-0.002178668,-0.00128172
0.055162208,-0.001811296,0.004092756,0.000943036,0.004196344,-0.000704368,0.002691304,-0.003297168,-0.746141514,-0.001608281,-0.06764837,-0.004886094,-0.011952527,0.000456942,0.000268388,0.001833664,1.130910204,-0.005715304,0.0521333,-0.007317369,-0.004109326,-0.006871125,-0.008450131,-0.004251582,0.079751566,-0.000681907,0.015157841,-0.00132569,0.003717931,-0.001886001,-0.001868644,-0.000639602
0.042296038,-0.006041844,0.007965545,0.00183492,-0.000830318,-0.000372231,-0.000945813,-0.001832629,-0.795203458,-0.000665635,-0.067545426,-0.013025492,-0.009131226,0.003190311,6.12E-05,0.004081131,1.185199273,-0.006827808,0.055750939,-0.011654527,-0.000123194,-0.011039063,-0.00514908,-0.005763188,0.038528726,0.002845497,0.002315208,0.002017137,-0.00062141,9.22E-05,-0.00026757,0.00053639
0.008933286,-0.004732947,-0.005224777,-0.00016529,-0.002889665,0.001786107,0.004084481,0.002892159,-0.747423155,-0.020203813,-0.05081953,-0.000321162,-0.015492743,0.002686233,-0.000410281,0.00247279,1.139709892,-0.011695401,0.065220267,-0.011765892,0.007561768,-0.007205927,-0.001410215,-0.003981007,-0.008119599,0.002376264,-0.00227147,0.00203616,0.001233255,0.000250552,-0.000526867,-0.001389334
0.035482927,-0.02271947,0.007885097,0.00692402,-1.20E-05,0.000966429,0.002667169,-0.000616731,-0.724386063,0.016185422,-0.075161956,-0.011415175,-0.010001347,-0.00173323,-0.001193083,0.002022257,1.147007488,0.005255518,0.061419706,-0.000372752,0.002641739,-0.003615303,-0.003480544,-0.002417451,0.042682899,0.00772379,0.006476395,0.005992121,0.000821333,0.002442843,-0.000108463,0.001214844
